## Generation 0 
{'collision': 12, 'dist_obj': -535.3268610202925, 'exit_reached': 0.0, 'robot_pos': [189.03567504882812, 579.542724609375, 1.2982264757156372]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.00000000000017, 'exit_reached': 0.0, 'robot_pos': [59.9999885559082, 450.0, -2.81459903717041]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 1000, 'dist_obj': -369.76276819871424, 'exit_reached': 0.0, 'robot_pos': [77.2822265625, 429.3586730957031, 1.8971723318099976]}
{'collision': 33, 'dist_obj': -412.89376822958764, 'exit_reached': 0.0, 'robot_pos': [16.748943328857422, 470.6222229003906, 2.6958093643188477]}
{'collision': 19, 'dist_obj': -389.4780099467026, 'exit_reached': 0.0, 'robot_pos': [59.456417083740234, 449.4776306152344, -0.4543597400188446]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 47, 'dist_obj': -338.5429571910401, 'exit_reached': 0.0, 'robot_pos': [156.80079650878906, 384.4085998535156, -0.7281838655471802]}
{'collision': 25, 'dist_obj': -350.1364729711551, 'exit_reached': 0.0, 'robot_pos': [17.60091209411621, 407.55987548828125, 0.7870075106620789]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 29, 'dist_obj': -371.896490165904, 'exit_reached': 0.0, 'robot_pos': [16.673828125, 429.3641052246094, -2.6967432498931885]}
{'collision': 1000, 'dist_obj': -440.15424418007814, 'exit_reached': 0.0, 'robot_pos': [92.34481811523438, 498.9642028808594, 1.1653550863265991]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0001525879928, 'exit_reached': 0.0, 'robot_pos': [60.000282287597656, 450.0001525878906, -2.8145694732666016]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 24, 'dist_obj': -362.0956123199918, 'exit_reached': 0.0, 'robot_pos': [17.30064582824707, 419.5691833496094, 0.2155185341835022]}
{'collision': 38, 'dist_obj': -379.86952721306767, 'exit_reached': 0.0, 'robot_pos': [17.569801330566406, 437.492431640625, -2.8334383964538574]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1575932150542, 'exit_reached': 0.0, 'robot_pos': [17.57160186767578, 407.57757568359375, 0.7851627469062805]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1328470795628, 'exit_reached': 0.0, 'robot_pos': [190.10874938964844, 580.1058959960938, 0.7853748202323914]}
{'collision': 58, 'dist_obj': -537.3169370609846, 'exit_reached': 0.0, 'robot_pos': [194.52978515625, 580.2030639648438, 0.34557709097862244]}
## Generation 1 
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.000003814697266, 450.0, -2.8145999908447266]}
{'collision': 1000, 'dist_obj': -425.60660652088916, 'exit_reached': 0.0, 'robot_pos': [145.35589599609375, 476.95965576171875, -2.6027626991271973]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 29, 'dist_obj': -371.896490165904, 'exit_reached': 0.0, 'robot_pos': [16.673828125, 429.3641052246094, -2.6967432498931885]}
{'collision': 1000, 'dist_obj': -374.2540317587726, 'exit_reached': 0.0, 'robot_pos': [86.09647369384766, 433.34307861328125, 2.2663300037384033]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1575932150542, 'exit_reached': 0.0, 'robot_pos': [17.57160186767578, 407.57757568359375, 0.7851627469062805]}
{'collision': 828, 'dist_obj': -502.42854028935, 'exit_reached': 0.0, 'robot_pos': [258.7803955078125, 521.4334106445312, 2.6152637004852295]}
{'collision': 48, 'dist_obj': -517.9072871294441, 'exit_reached': 0.0, 'robot_pos': [65.60530853271484, 577.876953125, -1.6146018505096436]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 47, 'dist_obj': -338.54296155404046, 'exit_reached': 0.0, 'robot_pos': [156.80081176757812, 384.4085998535156, -0.7281834483146667]}
{'collision': 32, 'dist_obj': -355.2535750942136, 'exit_reached': 0.0, 'robot_pos': [18.15802764892578, 412.7808837890625, -2.414602041244507]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977876901626587]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 44, 'dist_obj': -264.30392476666924, 'exit_reached': 0.0, 'robot_pos': [63.64140701293945, 324.2788391113281, 1.7910228967666626]}
{'collision': 51, 'dist_obj': -522.0224800766149, 'exit_reached': 0.0, 'robot_pos': [130.12831115722656, 577.29052734375, 1.5854344367980957]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 18, 'dist_obj': -391.7339022272279, 'exit_reached': 0.0, 'robot_pos': [63.6114501953125, 451.7172546386719, 1.302319049835205]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 1000, 'dist_obj': -385.6425255952394, 'exit_reached': 0.0, 'robot_pos': [65.54059600830078, 445.60272216796875, -2.704134225845337]}
{'collision': 1000, 'dist_obj': -441.5329596969181, 'exit_reached': 0.0, 'robot_pos': [104.8687515258789, 499.24725341796875, 1.5304393768310547]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 66, 'dist_obj': -206.35397012654298, 'exit_reached': 0.0, 'robot_pos': [19.027446746826172, 262.24542236328125, -2.014601945877075]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 1000, 'dist_obj': -386.55464785423123, 'exit_reached': 0.0, 'robot_pos': [62.41256332397461, 446.547119140625, -2.7072722911834717]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 58, 'dist_obj': -537.3169370609846, 'exit_reached': 0.0, 'robot_pos': [194.52978515625, 580.2030639648438, 0.34557709097862244]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 25, 'dist_obj': -349.7964778758467, 'exit_reached': 0.0, 'robot_pos': [18.160886764526367, 407.2852783203125, 0.8199167251586914]}
{'collision': 56, 'dist_obj': -536.1391479490062, 'exit_reached': 0.0, 'robot_pos': [190.09909057617188, 580.1148071289062, 0.7854905724525452]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 1000, 'dist_obj': -395.7056822023937, 'exit_reached': 0.0, 'robot_pos': [77.06401062011719, 455.33758544921875, 3.0298900604248047]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 54, 'dist_obj': -526.1130982989002, 'exit_reached': 0.0, 'robot_pos': [155.75985717773438, 577.3248901367188, 1.6933304071426392]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 66, 'dist_obj': -206.35397012654298, 'exit_reached': 0.0, 'robot_pos': [19.027446746826172, 262.24542236328125, -2.014601945877075]}
{'collision': 57, 'dist_obj': -534.0884677851444, 'exit_reached': 0.0, 'robot_pos': [184.1643524169922, 579.4552001953125, 1.6516834497451782]}
{'collision': 33, 'dist_obj': -412.89376822958764, 'exit_reached': 0.0, 'robot_pos': [16.748943328857422, 470.6222229003906, 2.6958093643188477]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 19, 'dist_obj': -386.41437600665404, 'exit_reached': 0.0, 'robot_pos': [58.12368392944336, 446.4098205566406, -0.11677414178848267]}
{'collision': 704, 'dist_obj': -457.57784675200065, 'exit_reached': 0.0, 'robot_pos': [17.207778930664062, 515.572509765625, 1.0732016563415527]}
{'collision': 1000, 'dist_obj': -374.05323368130644, 'exit_reached': 0.0, 'robot_pos': [85.28355407714844, 433.19775390625, 0.20544669032096863]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 58, 'dist_obj': -536.149050816125, 'exit_reached': 0.0, 'robot_pos': [190.15818786621094, 580.1102294921875, 0.38891053199768066]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -389.99966430670554, 'exit_reached': 0.0, 'robot_pos': [60.00022506713867, 449.9996643066406, -2.8145251274108887]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 47, 'dist_obj': -338.5429571910401, 'exit_reached': 0.0, 'robot_pos': [156.80079650878906, 384.4085998535156, -0.7281838655471802]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1575932150542, 'exit_reached': 0.0, 'robot_pos': [17.57160186767578, 407.57757568359375, 0.7851627469062805]}
{'collision': 49, 'dist_obj': -521.2015188444053, 'exit_reached': 0.0, 'robot_pos': [19.656946182250977, 579.6378173828125, 2.3905911445617676]}
{'collision': 19, 'dist_obj': -389.93094363648964, 'exit_reached': 0.0, 'robot_pos': [59.93808364868164, 449.9309387207031, 2.092442750930786]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.15157411162835, 'exit_reached': 0.0, 'robot_pos': [17.576526641845703, 407.5721130371094, 0.7855710387229919]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853904962539673]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 1000, 'dist_obj': -423.1062463076854, 'exit_reached': 0.0, 'robot_pos': [96.2237777709961, 481.5527648925781, 1.4164111614227295]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0001525879928, 'exit_reached': 0.0, 'robot_pos': [60.000282287597656, 450.0001525878906, -2.8145694732666016]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 49, 'dist_obj': -520.3603797194307, 'exit_reached': 0.0, 'robot_pos': [19.49148941040039, 578.78125, 2.3998820781707764]}
{'collision': 47, 'dist_obj': -338.5429571910401, 'exit_reached': 0.0, 'robot_pos': [156.80079650878906, 384.4085998535156, -0.7281838655471802]}
{'collision': 54, 'dist_obj': -526.6433190150133, 'exit_reached': 0.0, 'robot_pos': [152.44183349609375, 578.4666748046875, 1.6933385133743286]}
{'collision': 36, 'dist_obj': -392.4418156018748, 'exit_reached': 0.0, 'robot_pos': [18.22876739501953, 450.2124328613281, 2.8070573806762695]}
{'collision': 9, 'dist_obj': -390.00000000000006, 'exit_reached': 0.0, 'robot_pos': [60.00000762939453, 450.0, -2.81459641456604]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 111, 'dist_obj': -435.934919588562, 'exit_reached': 0.0, 'robot_pos': [320.9206237792969, 409.2272644042969, -0.7909849286079407]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
